school_id,school_name
988,한남대학교 경영산업대학원
989,한남대학교 교육대학원
990,한국교원대학교 교육정책전문대학원
991,한국교원대학교 대학원
992,한국기술교육대학교 IT융합과학경영산업
993,한국기술교육대학교 대학원
994,한국기술교육대학교 테크노인력개발전문대
995,한국방송통신대학교 경영대학원
996,한국방송통신대학교 대학원
997,한국성서대학교 교육대학원
998,한국성서대학교 대학원
999,한국성서대학교 보육대학원
1000,한국성서대학교 사회복지대학원
1001,한국성서대학교 신학대학원
1002,한국에너지공과대학교 대학원
1003,한국외국어대학교 KFL대학원
1004,한국외국어대학교 TESOL 대학원
1005,한국외국어대학교 경영대학원
1006,한국외국어대학교 교육대학원
1007,한국외국어대학교 국제지역대학원
1008,한국외국어대학교 글로벌공공리더십대학원
1009,한국외국어대학교 글로벌미디어커뮤니케이
1010,한국외국어대학교 법학전문대학원
1011,한국외국어대학교 일반대학원
1012,한국외국어대학교 정치행정언론대학원
1013,한국외국어대학교 통번역대학원
1014,평택대학교 물류정보대학원
1015,평택대학교 사회복지대학원
1016,평택대학교 상담대학원
1017,평택대학교 일반대학원
1018,평택대학교 통번역대학원
1019,평택대학교 피어선신학전문대학원
1020,포항공과대학교 대학원
1021,포항공과대학교 정보통신대학원
1022,포항공과대학교 철강 에너지소재대학원
1023,포항공과대학교 철강대학원
1024,포항공과대학교 친환경소재대학원
1025,한경국립대학교 경영대학원
1026,한경국립대학교 공공정책대학원
1027,한경국립대학교 교육대학원
1028,한경국립대학교 국제개발협력대학원
1029,한경국립대학교 미래융합기술대학원
1030,한경국립대학교 산업대학원
1031,한경국립대학교 일반대학원
1032,한국공학대학교 AI융합탄소중립전문대학
1033,한국공학대학교 산업기술경영대학원
1034,한국공학대학교 융합기술에너지대학원
1035,한국공학대학교 일반대학원
1036,한국과학기술원 일반대학원
1037,한국교원대학교 교육대학원
1038,충남대학교 에너지과학기술대학원
1039,충남대학교 의학전문대학원
1040,충남대학교 특허법무대학원
1041,충남대학교 평화안보대학원
1042,충남대학교 행정대학원
1043,충북대학교 경영대학원
1044,충북대학교 교육대학원
1045,충북대학교 대학원
1046,충북대학교 법무대학원
1047,충북대학교 법학전문대학원
1048,충북대학교 북방농업대학원
1049,충북대학교 산업대학원
1050,충북대학교 세종 국가정책대학원
1051,충북대학교 수의방역대학원
1052,충북대학교 의생명과학경영융합대학원
1053,충북대학교 의학전문대학원
1054,충북대학교 행정대학원
1055,칼빈대학교 대학원
1056,칼빈신학대학원
1057,평택대학교 교육대학원
1058,평택대학교 글로벌비즈니스대학원
1059,평택대학교 문화·예술융합대학원
1060,평택대학교 물류·정보·경영대학원
1061,평택대학교 물류 문화정보대학원
1062,총신대학교 교육대학원
1063,총신대학교 교회음악대학원
1064,총신대학교 목회신학대학원
1065,총신대학교 사회복지대학원
1066,총신대학교 상담대학원
1067,총신대학교 선교대학원
1068,총신대학교 신학대학원
1069,총신대학교 일반대학원
1070,총신대학교 통일개발대학원
1071,총신대학교 평화통일개발대학원
1072,추계예술대학교 교육대학원
1073,추계예술대학교 문화예술경영대학원
1074,추계예술대학교 일반대학원
1075,춘천교육대학교 교육대학원
1076,충남대학교 경영대학원
1077,충남대학교 교육대학원
1078,충남대학교 국가정책대학원
1079,충남대학교 녹색에너지기술전문대학원
1080,충남대학교 대학원
1081,충남대학교 법학전문대학원
1082,충남대학교 보건대학원
1083,충남대학교 분석과학기술대학원
1084,충남대학교 산업대학원
1085,충남대학교 스마트농업대학원
1086,충남대학교 신약전문대학원
1087,차의과학대학교 스포츠의학대학원
1088,차의과학대학교 의학전문대학원
1089,차의과학대학교 임상상담심리대학원
1090,차의과학대학교 임상약학대학원
1091,차의과학대학교 통합의학대학원
1092,창신대학교 대학원
1093,창신대학교 미용예술대학원
1094,창신대학교 복지문화대학원
1095,창신대학교 부동산경영대학원
1096,창신대학교 부동산대학원
1097,창신대학교 사회복지대학원
1098,창신대학교 음악대학원
1099,청운대학교 대학원
1100,청주교육대학교 교육대학원
1101,청주대학교 교육대학원
1102,청주대학교 보건의료대학원
1103,청주대학교 사회복지 공공정책대학원
1104,청주대학교 사회복지행정대학원
1105,청주대학교 산업경영대학원
1106,청주대학교 예술대학원
1107,청주대학교 융합신기술대학원
1108,청주대학교 일반대학원
1109,초당대학교 산업대학원
1110,초당대학교 일반대학원
1111,중앙대학교 신문방송대학원
1112,중앙대학교 심리서비스대학원
1113,중앙대학교 예술대학원
1114,중앙대학교 의약식품대학원
1115,중앙대학교 의학전문대학원
1116,중앙대학교 정보대학원
1117,중앙대학교 창업경영대학원
1118,중앙대학교 첨단광고PR대학원
1119,중앙대학교 첨단영상대학원
1120,중앙대학교 커뮤니케이션대학원
1121,중앙대학교 행정대학원
1122,중앙승가대학교 대학원
1123,중원대학교 문화예술대학원
1124,중원대학교 사회과학대학원
1125,중원대학교 사회문화대학원
1126,중원대학교 일반대학원
1127,중원대학교 평생학습대학원
1128,진주교육대학교 교육대학원
1129,진주산업대학교 벤처창업대학원(산업대)
1130,진주산업대학교 산업대학원(산업대)
1131,차의과학대학교 경영대학원
1132,차의과학대학교 대학원
1133,차의과학대학교 미술치료대학원
1134,차의과학대학교 보건산업대학원
1135,조선대학교 의학전문대학원
1136,조선대학교 임상약학대학원
1137,조선대학교 정책대학원
1138,조선대학교 치의학전문대학원
1139,중부대학교 교육대학원
1140,중부대학교 원격대학원
1141,중부대학교 인문산업대학원
1142,중부대학교 일반대학원
1143,중부대학교 휴먼텍대학원
1144,중앙대학교 건강간호대학원
1145,중앙대학교 건설대학원
1146,중앙대학교 경영전문대학원
1147,중앙대학교 교육대학원
1148,중앙대학교 국악교육대학원
1149,중앙대학교 국제대학원
1150,중앙대학교 글로벌대학원
1151,중앙대학교 글로벌인적자원개발대학원
1152,중앙대학교 대학원
1153,중앙대학교 대학원
1154,중앙대학교 법학전문대학원
1155,중앙대학교 보안대학원
1156,중앙대학교 사회개발대학원
1157,중앙대학교 사회복지대학원
1158,중앙대학교 산업창업경영대학원
1159,제주국제대학교 교육대학원
1160,제주국제대학교 글로벌제주학융합대학원
1161,제주국제대학교 사회복지대학원
1162,제주국제대학교 사회복지임상치료대학원
1163,제주국제대학교 산업대학원
1164,제주국제대학교 일반대학원
1165,제주대학교 경영대학원
1166,제주대학교 교육대학원
1167,제주대학교 대학원
1168,제주대학교 법학전문대학원
1169,제주대학교 보건대학원
1170,제주대학교 보건복지대학원
1171,제주대학교 사회교육대학원
1172,제주대학교 산업대학원
1173,제주대학교 의학전문대학원
1174,제주대학교 통역번역대학원
1175,제주대학교 행정대학원
1176,조선대학교 경영대학원
1177,조선대학교 교육대학원
1178,조선대학교 대학원
1179,조선대학교 디자인대학원
1180,조선대학교 보건대학원
1181,조선대학교 산업기술융합대학원
1182,조선대학교 산업기술창업대학원
1183,전북대학교 산업기술대학원
1184,전북대학교 생명자원과학대학원
1185,전북대학교 수의방역대학원
1186,전북대학교 식물방역대학원
1187,전북대학교 유연인쇄전자전문대학원
1188,전북대학교 의학전문대학원
1189,전북대학교 정보과학대학원
1190,전북대학교 치의학전문대학원
1191,전북대학교 행정대학원
1192,전북대학교 환경대학원
1193,전주교육대학교 교육대학원
1194,전주대학교 경영대학원
1195,전주대학교 경영행정대학원
1196,전주대학교 교육대학원
1197,전주대학교 대체의학대학원
1198,전주대학교 문화산업대학원
1199,전주대학교 보건복지대학원
1200,전주대학교 부동산대학원
1201,전주대학교 상담심리대학원
1202,전주대학교 선교신학대학원
1203,전주대학교 일반대학원
1204,전주대학교 행정대학원
1205,제주국제대학교 경영대학원
1206,제주국제대학교 경찰법무대학원
1207,장로회신학대학교 세계선교대학원
1208,장로회신학대학교 신학대학원
1209,장로회신학대학교 일반대학원
1210,전남대학교 경영전문대학원
1211,전남대학교 교육대학원
1212,전남대학교 글로컬미래전략대학원
1213,전남대학교 대학원
1214,전남대학교 데이터사이언스대학원
1215,전남대학교 문화전문대학원
1216,전남대학교 법학전문대학원
1217,전남대학교 산업대학원
1218,전남대학교 산학협력대학원
1219,전남대학교 수산해양대학원
1220,전남대학교 식물방역대학원
1221,전남대학교 의학전문대학원
1222,전남대학교 정책대학원
1223,전남대학교 치의학전문대학원
1224,전남대학교 행정대학원
1225,전북대학교 경영대학원
1226,전북대학교 공공정책대학원
1227,전북대학교 교육대학원
1228,전북대학교 대학원
1229,전북대학교 법무대학원
1230,전북대학교 법학전문대학원
1231,전북대학교 보건대학원
1232,인천대학교 공학대학원
1233,인천대학교 교육대학원
1234,인천대학교 대학원
1235,인천대학교 동북아물류대학원
1236,인천대학교 문화대학원
1237,인천대학교 정보기술대학원
1238,인천대학교 정책대학원
1239,인천대학교 행정대학원
1240,인하대학교 경영대학원
1241,인하대학교 공학대학원
1242,인하대학교 교육대학원
1243,인하대학교 국제통상물류대학원
1244,인하대학교 대학원
1245,인하대학교 물류전문대학원
1246,인하대학교 법학전문대학원
1247,인하대학교 보건대학원
1248,인하대학교 상담심리대학원
1249,인하대학교 의학전문대학원
1250,인하대학교 정보통신대학원
1251,인하대학교 정책대학원
1252,인하대학교 제조혁신전문대학원
1253,장로회신학대학교 교육대학원
1254,장로회신학대학교 교회음악대학원
1255,장로회신학대학교 기독교와사회대학원
1256,장로회신학대학교 목회전문대학원
1257,이화여자대학교 국제대학원
1258,이화여자대학교 대학원
1259,이화여자대학교 데이터사이언스대학원
1260,이화여자대학교 디자인대학원
1261,이화여자대학교 법학전문대학원
1262,이화여자대학교 사회복지대학원
1263,이화여자대학교 신학대학원
1264,이화여자대학교 외국어교육특수대학원
1265,이화여자대학교 의학전문대학원
1266,이화여자대학교 임상바이오헬스대학원
1267,이화여자대학교 임상보건융합대학원
1268,이화여자대학교 임상치의학대학원
1269,이화여자대학교 정책과학대학원
1270,이화여자대학교 통역번역대학원
1271,인제대학교 경영대학원
1272,인제대학교 교육대학원
1273,인제대학교 보건대학원
1274,인제대학교 사회복지대학원
1275,인제대학교 산업융합대학원
1276,인제대학교 일반대학원
1277,인천가톨릭대학교 대학원
1278,인천가톨릭대학교 일반대학원
1279,인천가톨릭대학교 특수대학원
1280,인천대학교 경영대학원
1281,원광대학교 동양학대학원
1282,원광대학교 법학전문대학원
1283,원광대학교 보건보완의학대학원
1284,원광대학교 보건환경대학원
1285,원광대학교 식품산업기술대학원
1286,원광대학교 한의학전문대학원
1287,원광대학교 행정대학원
1288,원광디지털대학교 웰빙문화대학원
1289,위덕대학교 경영대학원
1290,위덕대학교 교육대학원
1291,위덕대학교 대학원
1292,위덕대학교 불교대학원
1293,위덕대학교 사회복지대학원
1294,유원대학교 산업정보대학원
1295,을지대학교 보건대학원
1296,을지대학교 보건대학원
1297,을지대학교 보건복지대학원
1298,을지대학교 일반대학원
1299,을지대학교 일반대학원
1300,을지대학교 임상간호대학원
1301,을지대학교 임상간호대학원
1302,이화여자대학교 경영전문대학원
1303,이화여자대학교 공연예술대학원
1304,이화여자대학교 교육대학원
1305,우석대학교 경영문화대학원
1306,우석대학교 경영행정문화대학원
1307,우석대학교 교육대학원
1308,우석대학교 국방정책대학원
1309,우석대학교 일반대학원
1310,우송대학교 Culture-Techno
1311,우송대학교 경영대학원
1312,우송대학교 글로벌외식조리대학원
1313,우송대학교 보건복지대학원
1314,우송대학교 일반대학원
1315,우송대학교 철도융합대학원
1316,울산과학기술원 기술경영전문대학원
1317,울산과학기술원 디자인-공학융합전문대학
1318,울산과학기술원 융합경영대학원
1319,울산과학기술원 일반대학원
1320,울산대학교 경영대학원
1321,울산대학교 교육대학원
1322,울산대학교 대학원
1323,울산대학교 산업대학원
1324,울산대학교 정책대학원
1325,원광대학교 경영대학원
1326,원광대학교 교육대학원
1327,원광대학교 대학원
1328,원광대학교 동서보완의학대학원
1329,영산대학교(양산) 일반대학원
1330,영산대학교(해운대) 관광대학원
1331,영산대학교(해운대) 미용 예술대학원
1332,영산대학교(해운대) 법무 경영대학원
1333,영산대학교(해운대) 부동산대학원
1334,영산대학교(해운대) 사회과학대학원
1335,영산대학교(해운대) 일반대학원
1336,예수대학교 일반대학원
1337,예원예술대학교 문화 영상창업대학원
1338,예원예술대학교 문화예술대학원
1339,예원예술대학교 문화예술대학원
1340,예원예술대학교 사회복지대학원
1341,용인대학교 경영대학원
1342,용인대학교 교육대학원
1343,용인대학교 문화예술대학원
1344,용인대학교 문화재대학원
1345,용인대학교 스포츠과학대학원
1346,용인대학교 스포츠웰니스산업대학원
1347,용인대학교 예술대학원
1348,용인대학교 일반대학원
1349,용인대학교 재활복지대학원
1350,용인대학교 체육과학대학원
1351,용인대학교 태권도대학원
1352,용인대학교 통일대학원
1353,영남대학교 경영대학원
1354,영남대학교 경영행정대학원
1355,영남대학교 공학대학원
1356,영남대학교 교육대학원
1357,영남대학교 문화예술디자인대학원
1358,영남대학교 박정희새마을대학원
1359,영남대학교 법학전문대학원
1360,영남대학교 스포츠과학대학원
1361,영남대학교 의학전문대학원
1362,영남대학교 일반대학원
1363,영남대학교 임상약학대학원
1364,영남대학교 행정대학원
1365,영남대학교 환경보건대학원
1366,영남신학대학교 대학원
1367,영남신학대학교 미래목회대학원
1368,영남신학대학교 북방선교대학원
1369,영남신학대학교 사회복지대학원
1370,영남신학대학교 상담대학원
1371,영남신학대학교 성서신학대학원
1372,영남신학대학교 신학대학원
1373,영남신학대학교 융복합목회실천신학대학원
1374,영남신학대학교 통일선교대학원
1375,영산대학교(양산) 공과대학원
1376,영산대학교(양산) 기술창업대학원
1377,연세대학교 간호대학원
1378,연세대학교 경영전문대학원
1379,연세대학교 경제대학원
1380,연세대학교 공학대학원
1381,연세대학교 교육대학원
1382,연세대학교 국제학대학원
1383,연세대학교 대학원
1384,연세대학교 법무대학원
1385,연세대학교 법학전문대학원
1386,연세대학교 보건대학원
1387,연세대학교 사회복지대학원
1388,연세대학교 생활환경대학원
1389,연세대학교 언론홍보대학원
1390,연세대학교 연합신학대학원
1391,연세대학교 의학전문대학원
1392,연세대학교 정보대학원
1393,연세대학교 치의학전문대학원
1394,연세대학교 커뮤니케이션대학원
1395,연세대학교 행정대학원
1396,연세대학교(미래) 대학원
1397,연세대학교(미래) 보건과학대학원
1398,연세대학교(미래) 보건환경대학원
1399,연세대학교(미래) 정경 창업대학원
1400,연세대학교(미래) 정경대학원
1401,아신대학교 선교대학원
1402,아신대학교 신학대학원
1403,아주대학교 IT융합대학원
1404,아주대학교 경영대학원
1405,아주대학교 공공정책대학원
1406,아주대학교 공학대학원
1407,아주대학교 교육대학원
1408,아주대학교 교통ITS대학원
1409,아주대학교 국제대학원
1410,아주대학교 글로벌제약임상대학원
1411,아주대학교 대학원
1412,아주대학교 법학전문대학원
1413,아주대학교 보건대학원
1414,아주대학교 의학전문대학원
1415,아주대학교 임상치의학대학원
1416,아주대학교 정보통신대학원
1417,아주대학교 정보통신전문대학원
1418,안양대학교 경영행정대학원
1419,안양대학교 경영행정대학원
1420,안양대학교 교육대학원
1421,안양대학교 글로벌대학원
1422,안양대학교 대신신학대학원
1423,안양대학교 대학원
1424,안양대학교 신학대학원
1425,숭실대학교 기독교학대학원
1426,숭실대학교 대학원
1427,숭실대학교 사회복지대학원
1428,숭실대학교 안전융합대학원
1429,숭실대학교 정보과학대학원
1430,숭실대학교 중소기업대학원
1431,신경주대학교 교육대학원
1432,신경주대학교 문화관광복지대학원
1433,신경주대학교 문화예술관광대학원
1434,신경주대학교 산업경영대학원
1435,신경주대학교 일반대학원
1436,신라대학교 공공안전정책대학원
1437,신라대학교 교육대학원
1438,신라대학교 대학원
1439,신라대학교 사회복지대학원
1440,신라대학교 산업융합대학원
1441,신라대학교 상담치료대학원
1442,신한대학교 일반대학원
1443,신한대학교 지식복지대학원
1444,신한대학교 폴리마테스대학원
1445,아신대학교 교육대학원
1446,아신대학교 다문화교육복지대학원
1447,아신대학교 대학원
1448,아신대학교 복지대학원
1449,아신대학교 상담대학원
1450,숙명여자대학교 사회교육대학원
1451,숙명여자대학교 심리치료대학원
1452,숙명여자대학교 여성인적자원개발대학원
1453,숙명여자대학교 원격대학원
1454,숙명여자대학교 음악치료대학원
1455,숙명여자대학교 인적자원개발대학원
1456,숙명여자대학교 일반대학원
1457,숙명여자대학교 임상약학대학원
1458,숙명여자대학교 전통문화예술대학원
1459,숙명여자대학교 정책대학원
1460,숙명여자대학교 정책산업대학원
1461,숙명여자대학교 호스피탈리티경영전문대학
1462,순천향대학교 건강과학대학원
1463,순천향대학교 교육대학원
1464,순천향대학교 글로벌경영대학원
1465,순천향대학교 기술경영행정대학원
1466,순천향대학교 대학원
1467,순천향대학교 미래융합대학원
1468,순천향대학교 법과학대학원
1469,순천향대학교 산업정보대학원
1470,순천향대학교 창의라이프대학원
1471,순천향대학교 행정대학원
1472,숭실대학교 경영대학원
1473,숭실대학교 교육대학원
1474,수원대학교 경영대학원
1475,수원대학교 고용서비스대학원
1476,수원대학교 공공정책대학원
1477,수원대학교 공학대학원
1478,수원대학교 교육대학원
1479,수원대학교 글로벌창업대학원
1480,수원대학교 금융공학대학원
1481,수원대학교 문화예술대학원
1482,수원대학교 미술대학원
1483,수원대학교 뷰티사이언스대학원
1484,수원대학교 사회복지대학원
1485,수원대학교 스포츠과학대학원
1486,수원대학교 음악대학원
1487,수원대학교 인공지능대학원
1488,수원대학교 일반대학원
1489,수원대학교 행정대학원
1490,수원대학교 호텔관광대학원
1491,숙명여자대학교 TESOL 대학원
1492,숙명여자대학교 TESOL 국제학대학원
1493,숙명여자대학교 경영전문대학원
1494,숙명여자대학교 교육대학원
1495,숙명여자대학교 국제관계대학원
1496,숙명여자대학교 라이프스타일디자인대학원
1497,숙명여자대학교 문화예술대학원
1498,세명대학교 교육대학원
1499,세명대학교 일반대학원
1500,세명대학교 저널리즘대학원
1501,세명대학교 저널리즘스쿨대학원
1502,세종대학교 경영전문대학원
1503,세종대학교 공공정책대학원
1504,세종대학교 공연예술대학원
1505,세종대학교 관광대학원
1506,세종대학교 교육대학원
1507,세종대학교 도시부동산대학원
1508,세종대학교 문화예술콘텐츠대학원
1509,세종대학교 산업경영대학원
1510,세종대학교 산업대학원
1511,세종대학교 언론홍보대학원
1512,세종대학교 영상대학원
1513,세종대학교 융합예술대학원
1514,세종대학교 일반대학원
1515,세종대학교 정책과학대학원
1516,세종대학교 행정대학원
1517,세종사이버대학교 경영대학원
1518,세종사이버대학교 대학원
1519,세종사이버대학교 정보보호대학원
1520,세한대학교 일반대학원
1521,송원대학교 휴먼산업대학원
1522,수원가톨릭대학교 대학원
1523,성균관대학교 미디어문화융합대학원
1524,성균관대학교 번역 테솔(TESOL)대
1525,성균관대학교 법학전문대학원
1526,성균관대학교 사회복지대학원
1527,성균관대학교 생활과학대학원
1528,성균관대학교 수자원전문대학원
1529,성균관대학교 언론정보대학원
1530,성균관대학교 유학대학원
1531,성균관대학교 의학전문대학원
1532,성균관대학교 일반대학원
1533,성균관대학교 임상간호대학원
1534,성균관대학교 임상약학대학원
1535,성균관대학교 정보통신대학원
1536,성균관대학교 중국대학원
1537,성균관대학교 행정대학원
1538,성신여자대학교 AI세무 회계대학원
1539,성신여자대학교 교육대학원
1540,성신여자대학교 대학원
1541,성신여자대학교 문화산업대학원
1542,성신여자대학교 문화산업예술대학원
1543,성신여자대학교 뷰티융합대학원
1544,성신여자대학교 생애복지대학원
1545,성신여자대학교 융합디자인예술대학원
1546,세명대학교 경영행정복지대학원
1547,성결대학교 사회복지대학원
1548,성결대학교 성결신학대학원
1549,성결대학교 신학대학원
1550,성결대학교 신학전문대학원
1551,성결대학교 일반대학원
1552,성결대학교 프라임(Prime) 대학원
1553,성공회대학교 NGO대학원
1554,성공회대학교 교육대학원
1555,성공회대학교 대학원
1556,성공회대학교 문화대학원
1557,성공회대학교 사회적경제대학원
1558,성공회대학교 시민사회복지대학원
1559,성공회대학교 시민평화대학원
1560,성공회대학교 신학대학원
1561,성균관대학교 교육대학원
1562,성균관대학교 국가전략대학원
1563,성균관대학교 국정관리대학원
1564,성균관대학교 국정전문대학원
1565,성균관대학교 글로벌보험연금대학원
1566,성균관대학교 글로벌창업대학원
1567,성균관대학교 기술경영전문대학원
1568,성균관대학교 디자인대학원
1569,성균관대학교 무역대학원
1570,성균관대학교 문화융합대학원
1571,서울장신대학교 예배찬양사역대학원
1572,서울장신대학교 일반대학원
1573,서울장신대학교 자연치유선교대학원
1574,서울장신대학교 전인치유선교대학원
1575,서울한영대학교 국제신학선교대학원
1576,서울한영대학교 상담복지대학원
1577,서울한영대학교 일반대학원
1578,서원대학교 교육대학원
1579,서원대학교 산업대학원
1580,서원대학교 일반대학원
1581,선문대학교 경영대학원
1582,선문대학교 교육대학원
1583,선문대학교 글로컬통합대학원
1584,선문대학교 대학원
1585,선문대학교 무도대학원
1586,선문대학교 미래융합대학원
1587,선문대학교 사회복지대학원
1588,선문대학교 상담대학원
1589,선문대학교 신학대학원
1590,선문대학교 신학전문대학원
1591,선문대학교 통번역대학원
1592,선문대학교 통합의학대학원
1593,선문대학교 행정대학원
1594,성결대학교 교육대학원
1595,서울시립대학교 대학원
1596,서울시립대학교 도시과학대학원
1597,서울시립대학교 도시보건대학원
1598,서울시립대학교 디자인전문대학원
1599,서울시립대학교 법학전문대학원
1600,서울시립대학교 세무전문대학원
1601,서울신학대학교 교회성장대학원
1602,서울신학대학교 글로벌경영융합대학원
1603,서울신학대학교 글로벌리더십경영융합대학
1604,서울신학대학교 대학원
1605,서울신학대학교 사회복지대학원
1606,서울신학대학교 상담대학원
1607,서울신학대학교 설교대학원
1608,서울신학대학교 신학대학원
1609,서울신학대학교 신학전문대학원
1610,서울여자대학교 교육대학원
1611,서울여자대학교 대학원
1612,서울여자대학교 사회복지 기독교대학원
1613,서울여자대학교 특수치료전문대학원
1614,서울여자대학교 휴먼서비스대학원
1615,서울장신대학교 교회음악대학원
1616,서울장신대학교 사회복지상담대학원
1617,서울장신대학교 신학대학원
1618,서울장신대학교 영성심리치유대학원
1619,서울기독대학교 사회복지대학원
1620,서울기독대학교 신학전문대학원
1621,서울기독대학교 연합신학대학원
1622,서울기독대학교 운동재활복지대학원
1623,서울기독대학교 치유상담대학원
1624,서울대학교 경영전문대학원
1625,서울대학교 공학전문대학원
1626,서울대학교 국제농업기술대학원
1627,서울대학교 국제대학원
1628,서울대학교 대학원
1629,서울대학교 데이터사이언스대학원
1630,서울대학교 법학전문대학원
1631,서울대학교 보건대학원
1632,서울대학교 융합과학기술대학원
1633,서울대학교 의학대학원
1634,서울대학교 치의학대학원
1635,서울대학교 행정대학원
1636,서울대학교 환경대학원
1637,서울사이버대학교 상담심리대학원
1638,서울사이버대학교 휴먼서비스대학원
1639,서울시립대학교 경영대학원
1640,서울시립대학교 과학기술대학원
1641,서울시립대학교 교육대학원
1642,서울시립대학교 국제도시과학대학원
1643,서경대학교 경영대학원
1644,서경대학교 경영문화대학원
1645,서경대학교 국제융합대학원
1646,서경대학교 미용예술대학원
1647,서경대학교 실용음악대학원
1648,서경대학교 융합대학원
1649,서경대학교 일반대학원
1650,서남대학교 경영행정대학원
1651,서남대학교 교육대학원
1652,서남대학교 대학원
1653,서남대학교 사회정책대학원
1654,서울과학기술대학교 IT정책전문대학원
1655,서울과학기술대학교 나노IT디자인융합대
1656,서울과학기술대학교 산업대학원
1657,서울과학기술대학교 에너지환경대학원
1658,서울과학기술대학교 융합과학대학원
1659,서울과학기술대학교 일반대학원
1660,서울과학기술대학교 주택도시대학원
1661,서울과학기술대학교 철도전문대학원
1662,서울교육대학교 교육대학원
1663,서울교육대학교 교육전문대학원
1664,서울기독대학교 대학원
1665,서울기독대학교 문화산업경영대학원
1666,성균관대학교 과학기술대학원
1667,상명대학교 통합심리치료대학원
1668,상지대학교 경영.행정.산업대학원
1669,상지대학교 경영행정산업 법학대학원
1670,상지대학교 교육대학원
1671,상지대학교 대학원
1672,상지대학교 보건과학대학원
1673,상지대학교 사회복지정책대학원
1674,상지대학교 사회융합대학원
1675,상지대학교 평화안보.상담심리대학원
1676,서강대학교 AI SW대학원
1677,서강대학교 경영전문대학원
1678,서강대학교 경제대학원
1679,서강대학교 공공정책대학원
1680,서강대학교 교육대학원
1681,서강대학교 국제대학원
1682,서강대학교 기술경영전문대학원
1683,서강대학교 대학원
1684,서강대학교 메타버스전문대학원
1685,서강대학교 미디어커뮤니케이션대학원
1686,서강대학교 법학전문대학원
1687,서강대학교 신학대학원
1688,서강대학교 언론대학원
1689,서강대학교 영상대학원
1690,서강대학교 정보통신대학원
1691,성균관대학교 경영대학원(iMBA)
1692,부산외국어대학교 산업경영대학원
1693,부산외국어대학교 통역번역대학원
1694,부산장신대학교 강해설교대학원
1695,부산장신대학교 목회대학원
1696,부산장신대학교 상담및심리치료대학원
1697,부산장신대학교 성경주해대학원
1698,부산장신대학교 신학대학원
1699,부산장신대학교 일반대학원
1700,부산장신대학교 장애인교육선교대학원
1701,사이버한국외국어대학교 TESOL 대학
1702,삼육대학교 경영대학원
1703,삼육대학교 대학원
1704,삼육대학교 보건복지대학원
1705,삼육대학교 신학대학원
1706,삼육대학교 신학전문대학원
1707,삼육대학교 임상간호대학원
1708,상명대학교 경영대학원
1709,상명대학교 교육대학원
1710,상명대학교 대학원
1711,상명대학교 대학원
1712,상명대학교 문화기술대학원
1713,상명대학교 복지상담대학원
1714,상명대학교 상담대학원
1715,상명대학교 예술디자인대학원
1716,부산가톨릭대학교 대학원
1717,부산가톨릭대학교 미래복지상담대학원
1718,부산가톨릭대학교 생명과학대학원
1719,부산교육대학교 교육대학원
1720,부산대학교 경영대학원
1721,부산대학교 경제통상대학원
1722,부산대학교 교육대학원
1723,부산대학교 국제전문대학원
1724,부산대학교 금융대학원
1725,부산대학교 기술창업대학원
1726,부산대학교 데이터사이언스전문대학원
1727,부산대학교 법학전문대학원
1728,부산대학교 산업대학원
1729,부산대학교 융합의생명과학대학원
1730,부산대학교 의학전문대학원
1731,부산대학교 일반대학원
1732,부산대학교 치의학전문대학원
1733,부산대학교 한의학전문대학원
1734,부산대학교 행정대학원
1735,부산대학교 환경대학원
1736,부산디지털대학교 휴먼서비스대학원
1737,부산외국어대학교 교육대학원
1738,부산외국어대학교 글로벌골프대학원
1739,부산외국어대학교 대학원
1740,명지대학교 사회복지대학원
1741,명지대학교 산업대학원
1742,명지대학교 통합치료대학원
1743,목원대학교 산업정보언론대학원
1744,목원대학교 신학대학원
1745,목원대학교 웨슬리신학대학원
1746,목원대학교 일반대학원
1747,배재대학교 교육대학원
1748,배재대학교 국방정책대학원
1749,배재대학교 국제통상대학원
1750,배재대학교 대학원
1751,배재대학교 법무행정대학원
1752,배재대학교 정보통신대학원
1753,배재대학교 컨설팅대학원
1754,배재대학교 한류문화산업대학원
1755,백석대학교 교육대학원
1756,백석대학교 기독교전문대학원
1757,백석대학교 문화예술대학원
1758,백석대학교 보건복지대학원
1759,백석대학교 상담대학원
1760,백석대학교 신학대학원
1761,백석대학교 실천신학대학원
1762,백석대학교 음악대학원
1763,백석대학교 일반대학원
1764,성균관대학교 경영대학원
1765,동아대학교 산업정보대학원
1766,동아대학교 예술대학원
1767,동아대학교 의학전문대학원
1768,동양대학교 교육대학원
1769,동양대학교 일반대학원
1770,동양대학교 정보대학원
1771,동의대학교 경영대학원
1772,동의대학교 교육대학원
1773,동의대학교 국가안전정책대학원
1774,동의대학교 대학원
1775,동의대학교 부동산대학원
1776,동의대학교 산업문화대학원
1777,동의대학교 영상정보대학원
1778,동의대학교 행정대학원
1779,동의대학교 행정복지대학원
1780,루터대학교 대학원
1781,명지대학교 경영대학원
1782,명지대학교 교육대학원
1783,명지대학교 기록과학대학원
1784,명지대학교 기록정보과학전문대학원
1785,명지대학교 대학원
1786,명지대학교 문화예술대학원
1787,명지대학교 부동산ㆍ유통경영대학원
1788,명지대학교 부동산대학원
1789,명지대학교 사회교육대학원
